Searching four MU bases: d=6, {I,B1,B2,B3}, 200 starts
  start 0: cost 1.130085e-01   (best 1.130085e-01)
  start 81: cost 1.244022e-01   (best 2.562461e-02)
  start 82: cost 2.562461e-02   (best 2.562461e-02)
  start 83: cost 2.562461e-02   (best 2.562461e-02)
  start 84: cost 6.402835e-02   (best 2.562461e-02)
  start 85: cost 2.562461e-02   (best 2.562461e-02)
  start 86: cost 1.244022e-01   (best 2.562461e-02)
  start 87: cost 2.562461e-02   (best 2.562461e-02)
  start 88: cost 6.402835e-02   (best 2.562461e-02)
  start 89: cost 6.402835e-02   (best 2.562461e-02)
  start 90: cost 6.402835e-02   (best 2.562461e-02)
  start 91: cost 8.077791e-02   (best 2.562461e-02)
  start 92: cost 6.402835e-02   (best 2.562461e-02)
  start 93: cost 6.402835e-02   (best 2.562461e-02)
  start 94: cost 6.402835e-02   (best 2.562461e-02)
  start 95: cost 6.402835e-02   (best 2.562461e-02)
  start 96: cost 6.402835e-02   (best 2.562461e-02)
  start 97: cost 2.562461e-02   (best 2.562461e-02)
  start 98: cost 6.402835e-02   (best 2.562461e-02)
  start 99: cost 6.402835e-02   (best 2.562461e-02)
  start 100: cost 2.748119e-01   (best 2.562461e-02)
  start 101: cost 6.402835e-02   (best 2.562461e-02)
  start 102: cost 6.402835e-02   (best 2.562461e-02)
  start 103: cost 2.748119e-01   (best 2.562461e-02)
  start 104: cost 6.402835e-02   (best 2.562461e-02)
  start 105: cost 2.562461e-02   (best 2.562461e-02)
  start 106: cost 2.562461e-02   (best 2.562461e-02)
  start 107: cost 1.244022e-01   (best 2.562461e-02)
  start 108: cost 1.837557e-01   (best 2.562461e-02)
  start 109: cost 2.562461e-02   (best 2.562461e-02)
  start 110: cost 6.402835e-02   (best 2.562461e-02)
  start 111: cost 2.562461e-02   (best 2.562461e-02)
  start 112: cost 3.551517e-01   (best 2.562461e-02)
  start 113: cost 2.562461e-02   (best 2.562461e-02)
  start 114: cost 2.562461e-02   (best 2.562461e-02)
  start 115: cost 6.402835e-02   (best 2.562461e-02)
  start 116: cost 6.402835e-02   (best 2.562461e-02)
  start 117: cost 6.402835e-02   (best 2.562461e-02)
  start 118: cost 8.077791e-02   (best 2.562461e-02)
  start 119: cost 2.562461e-02   (best 2.562461e-02)
  start 120: cost 1.785433e-01   (best 2.562461e-02)
  start 121: cost 2.562461e-02   (best 2.562461e-02)
  start 122: cost 2.562461e-02   (best 2.562461e-02)
  start 123: cost 6.402835e-02   (best 2.562461e-02)
  start 124: cost 1.244022e-01   (best 2.562461e-02)
  start 125: cost 8.077791e-02   (best 2.562461e-02)
  start 126: cost 6.402835e-02   (best 2.562461e-02)
  start 127: cost 2.562461e-02   (best 2.562461e-02)
  start 128: cost 2.562461e-02   (best 2.562461e-02)
  start 129: cost 6.402835e-02   (best 2.562461e-02)
  start 130: cost 6.402835e-02   (best 2.562461e-02)
  start 131: cost 2.562461e-02   (best 2.562461e-02)
  start 132: cost 6.402835e-02   (best 2.562461e-02)
  start 133: cost 6.402835e-02   (best 2.562461e-02)
  start 134: cost 6.402835e-02   (best 2.562461e-02)
  start 135: cost 1.130085e-01   (best 2.562461e-02)
  start 136: cost 6.402835e-02   (best 2.562461e-02)
  start 137: cost 6.402835e-02   (best 2.562461e-02)
  start 138: cost 2.562461e-02   (best 2.562461e-02)
  start 139: cost 2.562461e-02   (best 2.562461e-02)
  start 140: cost 2.562461e-02   (best 2.562461e-02)
  start 141: cost 6.402835e-02   (best 2.562461e-02)
  start 142: cost 1.677224e-01   (best 2.562461e-02)
  start 143: cost 6.402835e-02   (best 2.562461e-02)
  start 144: cost 6.402835e-02   (best 2.562461e-02)
  start 145: cost 6.402835e-02   (best 2.562461e-02)
  start 146: cost 1.872958e-01   (best 2.562461e-02)
  start 147: cost 8.077791e-02   (best 2.562461e-02)
  start 148: cost 6.402835e-02   (best 2.562461e-02)
  start 149: cost 6.402835e-02   (best 2.562461e-02)
  start 150: cost 2.562461e-02   (best 2.562461e-02)
  start 151: cost 6.402835e-02   (best 2.562461e-02)
  start 152: cost 2.562461e-02   (best 2.562461e-02)
  start 153: cost 2.562461e-02   (best 2.562461e-02)
  start 154: cost 6.402835e-02   (best 2.562461e-02)
  start 155: cost 2.748119e-01   (best 2.562461e-02)
  start 156: cost 6.402835e-02   (best 2.562461e-02)
  start 157: cost 6.402835e-02   (best 2.562461e-02)
  start 158: cost 1.244022e-01   (best 2.562461e-02)
  start 159: cost 6.402835e-02   (best 2.562461e-02)
  start 160: cost 6.402835e-02   (best 2.562461e-02)
  start 161: cost 6.402835e-02   (best 2.562461e-02)
  start 162: cost 6.402835e-02   (best 2.562461e-02)
  start 163: cost 2.562461e-02   (best 2.562461e-02)
  start 164: cost 6.402835e-02   (best 2.562461e-02)
  start 165: cost 6.402835e-02   (best 2.562461e-02)
  start 166: cost 6.402835e-02   (best 2.562461e-02)
  start 167: cost 8.077791e-02   (best 2.562461e-02)
  start 168: cost 2.562461e-02   (best 2.562461e-02)
  start 169: cost 6.402835e-02   (best 2.562461e-02)
  start 170: cost 1.244022e-01   (best 2.562461e-02)
  start 171: cost 6.402835e-02   (best 2.562461e-02)
  start 172: cost 6.402835e-02   (best 2.562461e-02)
  start 173: cost 8.077791e-02   (best 2.562461e-02)
  start 174: cost 2.562461e-02   (best 2.562461e-02)
  start 175: cost 1.244022e-01   (best 2.562461e-02)
  start 176: cost 3.416455e-01   (best 2.562461e-02)
  start 177: cost 1.244022e-01   (best 2.562461e-02)
  start 178: cost 2.562461e-02   (best 2.562461e-02)
  start 179: cost 6.402835e-02   (best 2.562461e-02)
  start 180: cost 6.402835e-02   (best 2.562461e-02)
  start 181: cost 8.077791e-02   (best 2.562461e-02)
  start 182: cost 8.077791e-02   (best 2.562461e-02)
  start 183: cost 6.402835e-02   (best 2.562461e-02)
  start 184: cost 2.562461e-02   (best 2.562461e-02)
  start 185: cost 2.562461e-02   (best 2.562461e-02)
  start 186: cost 1.130085e-01   (best 2.562461e-02)
  start 187: cost 1.785433e-01   (best 2.562461e-02)
  start 188: cost 6.402835e-02   (best 2.562461e-02)
  start 189: cost 2.562461e-02   (best 2.562461e-02)
  start 190: cost 6.402835e-02   (best 2.562461e-02)
  start 191: cost 8.077791e-02   (best 2.562461e-02)
  start 192: cost 6.402835e-02   (best 2.562461e-02)
  start 193: cost 6.402835e-02   (best 2.562461e-02)
  start 194: cost 6.402835e-02   (best 2.562461e-02)
  start 195: cost 6.402835e-02   (best 2.562461e-02)
  start 196: cost 6.402835e-02   (best 2.562461e-02)
  start 197: cost 1.244022e-01   (best 2.562461e-02)
  start 198: cost 6.402835e-02   (best 2.562461e-02)
  start 199: cost 6.402835e-02   (best 2.562461e-02)

best cost (0.5*sum residuals^2): 2.562461e-02
median cost over starts:          6.402835e-02
starts within 2x of best:         48/200
D-bar_4 of best solution (unitarized): 0.9982917
worst pairwise unbiasedness defect:    0.042269
(exact four MU bases would give D-bar_4 = 1, defect = 0;
 known numerical max in d=6 is D-bar_4 = 0.9982917)
